Ticker,Bid,Ask,Open,Low,High,Changes,Date
GBP/CNY,9.3307,9.33333,9.3687,9.32481,9.3932,-0.03668224,2024-09-17 14:20:28
GBP/COP,5505.6,5508.1,5598.4,5466.69357,5627.2,-92.8,2024-09-17 14:20:28
GBP/CRC,681.39728,681.4439,686.52,681.0554,686.8,-5.09941,2024-09-17 14:20:28
GBP/CUP,31.568,31.593,31.7,31.542,31.735,-0.132,2024-09-17 14:20:28
GBP/CZK,29.6834,29.7249,29.846,29.6634,29.93385,-0.14185,2024-09-17 14:20:28
GBP/DJF,234.62,234.87,235.52,229.71209,236.43457,-0.9,2024-09-17 14:20:28
GBP/DKK,8.829,8.8315,8.8536,8.8228,8.86395,-0.0244,2024-09-17 14:20:28
GBP/DOP,79.05734,79.06275,79.182,78.729,79.3921,-0.12195,2024-09-17 14:20:28
GBP/DZD,174.8374,175.14362,175.34631,172.47819,176.09354,-0.20269,2024-09-17 14:20:28
GBP/EGP,63.64266,63.70183,66.09385,63.59141,66.22517,-2.42161,2024-09-17 14:20:28
GBP/ETB,73.953,73.978,73.94,73.94,74.23905,0.013,2024-09-17 14:20:28
GBP/EUR,1.18332,1.18346,1.18666,1.1824,1.18788,-0.00327,2024-09-17 14:20:28
GBP/FJD,2.89099,2.9231,2.9682,2.89091,2.969,-0.06115441,2024-09-17 14:20:28
GBP/GHS,20.5297,20.5322,20.6365,20.5229,20.74231,-0.1068,2024-09-17 14:20:28
GBP/GNF,11383.38,11383.63,11427.93,11301.52024,11438.83,-44.55,2024-09-17 14:20:28
GBP/GTQ,10.17701,10.1777,10.199,10.147,10.23216,-0.02164602,2024-09-17 14:20:28
GBP/GYD,275.01,275.26,275.94,264.27813,276.40993,-0.93,2024-09-17 14:20:28
GBP/HKD,10.25182,10.25285,10.296,10.2438,10.3101,-0.043665,2024-09-17 14:20:28
GBP/HNL,32.629,32.654,32.757,32.14222,32.77113,-0.128,2024-09-17 14:20:28
GBP/HRK,8.466,8.566,8.472,8.439,8.57633,-0.006,2024-09-17 14:20:28
GBP/HTG,173.48888,173.50075,177.109,173.40183,177.18,-3.61419,2024-09-17 14:20:28
GBP/HUF,466.9,467.07,468.01,466.49,468.825,-1.025,2024-09-17 14:20:28
GBP/IDR,20192.58723,20206.13674,20317.23,20139.89613,20326.30953,-117.86801,2024-09-17 14:20:28
GBP/ILS,4.97552,4.97901,4.9581,4.91826,5.01605,0.01915929,2024-09-17 14:20:28
GBP/INR,110.21596,110.22884,110.7101,110.1195,110.87704,-0.4877,2024-09-17 14:20:28
GBP/IQD,1721.3,1726.3,1728,1693.50723,1730.6289,-6.7,2024-09-17 14:20:28
GBP/ISK,179.84594,180.63532,179.85,179.63205,180.93226,0.39063,2024-09-17 14:20:28
GBP/JMD,207.615,207.64,207.835,205.28823,208.512,-0.22,2024-09-17 14:20:28
GBP/JOD,0.9311,0.9336,0.9326,0.9308,0.93658,-0.0015,2024-09-17 14:20:28
GBP/JPY,186.723,186.743,185.785,185.277,187.167,0.942,2024-09-17 14:20:28
GBP/KES,168.76,169.76,169.75,168.44041,170.43014,-0.99,2024-09-17 14:20:28
GBP/KHR,5328,5330.5,5347.5,5234.80056,5356.14699,-19.5,2024-09-17 14:20:28
GBP/KMF,582.4,582.65,584.82,582.21,585.06,-2.42,2024-09-17 14:20:28
GBP/KRW,1741.4029,1743.04733,1737.78,1733.43,1760.56338,4.44512,2024-09-17 14:20:28
GBP/KWD,0.40011,0.40247,0.4027,0.39994,0.40329,-0.00141014,2024-09-17 14:20:28
GBP/KYD,1.0778,1.0803,1.0823,1.07627,1.10095,-0.0045,2024-09-17 14:20:28
GBP/KZT,630.58,631.58,634.78,630.37,635.05,-4.2,2024-09-17 14:20:28
GBP/LAK,29054.9,29057.4,29197.7,28852.52127,29198.8,-142.8,2024-09-17 14:20:28
GBP/LBP,117835.14,117835.39,118296.32,117796.18,118344.23,-461.18,2024-09-17 14:20:28
GBP/LKR,394.84082,403.14677,398.34,394.47919,399.06,0.65379,2024-09-17 14:20:28
GBP/LRD,256.6175,256.62,257.6975,256.5327,264.23579,-1.08,2024-09-17 14:20:28
GBP/LSL,23.02989,23.57571,23.287,23.02989,23.31763,0.0157991,2024-09-17 14:20:28
GBP/LYD,6.2581,6.2631,6.3008,6.256,6.30506,-0.0427,2024-09-17 14:20:28
GBP/MAD,12.823,12.848,12.873,12.4551,12.873,-0.05,2024-09-17 14:20:28
GBP/MDL,22.835,22.86,22.788,22.57839,23.06675,0.047,2024-09-17 14:20:28
GBP/MGA,5980.3,5982.8,6004.3,5912.40573,6006.7,-24,2024-09-17 14:20:28
GBP/MKD,72.912,72.937,72.881,71.83461,73.22,0.031,2024-09-17 14:20:28
GBP/MMK,2756.46,2757.46,2767.25,2755.55,2768.37,-10.79,2024-09-17 14:20:28
GBP/MOP,10.36645,10.84105,10.585,10.3603,10.60375,0.01875053,2024-09-17 14:20:28
GBP/MUR,60.359,60.384,60.622,58.45255,60.677,-0.263,2024-09-17 14:20:28
GBP/MVR,20.331,20.356,20.41,,20.43,-0.079,2024-09-17 14:20:28
GBP/MWK,2281.259,2281.284,2290.187,2280.505,2291.114,-8.928,2024-09-17 14:20:28
GBP/MXN,25.1346,25.1434,25.4799,25.10497,25.63503,-0.3409,2024-09-17 14:20:28
GBP/MYR,5.603,5.6055,5.6811,5.6011,5.68408,-0.0781,2024-09-17 14:20:28
GBP/NGN,2167.92,2168.17,2173.76,2167.2,2175.07,-5.84,2024-09-17 14:20:28
GBP/NIO,48.37314,48.37608,48.381,48.148,48.68207,-0.006388,2024-09-17 14:20:28
GBP/NOK,13.9558,13.96336,13.9907,13.91835,14.02702,-0.0346,2024-09-17 14:20:28
GBP/NPR,174.91249,178.94681,177.14,174.89527,177.17,-0.21035,2024-09-17 14:20:28
GBP/NZD,2.12794,2.12836,2.13071,2.1261,2.13812,-0.00271,2024-09-17 14:20:28
GBP/OMR,0.5055,0.508,0.5073,0.50432,0.50925,-0.0018,2024-09-17 14:20:28
GBP/PAB,1.3146,1.3171,1.3201,1.29024,1.3216,-0.0055,2024-09-17 14:20:28
GBP/PEN,4.96706,4.9674,5.0035,4.96457,5.0056,-0.0362664,2024-09-17 14:20:28
GBP/PGK,5.14585,5.33569,5.1446,5.0669,5.24077,0.09617051,2024-09-17 14:20:28
GBP/PHP,73.43572,73.49755,73.713,73.165,73.71689,-0.24636,2024-09-17 14:20:28
GBP/PKR,365.23009,366.56891,368.01237,365.768,368.54131,-1.44345,2024-09-17 14:20:28
GBP/PLN,5.05693,5.05855,5.06872,5.05544,5.08498,-0.01098,2024-09-17 14:20:28
GBP/PYG,10260.7,10260.95,10297.36,10107.75913,10301.53,-36.66,2024-09-17 14:20:28
GBP/QAR,4.7891,4.7916,4.8079,4.7876,4.81696,-0.0188,2024-09-17 14:20:28
GBP/RON,5.8856,5.8881,5.9035,5.8828,5.91716,-0.0179,2024-09-17 14:20:28
GBP/RSD,138.38708,138.68292,138.483,138.2898,139.01087,0.05199793,2024-09-17 14:20:28
GBP/RUB,119.70449,119.71514,120.464,119.31112,120.98452,-0.75418,2024-09-17 14:20:28
GBP/RWF,1757.17,1757.42,1764.04,1746.62126,1790.45494,-6.87,2024-09-17 14:20:28
GBP/SAR,4.93166,4.94349,4.9492,4.9287,4.96524,-0.01162234,2024-09-17 14:20:28
GBP/SCR,19.441,19.451,19.4508,19.37196,19.5051,-0.0098,2024-09-17 14:20:28
GBP/SEK,13.40947,13.4158,13.4388,13.3902,13.4723,-0.02889,2024-09-17 14:20:28
GBP/SGD,1.70519,1.70553,1.711,1.7034,1.71199,-0.00578,2024-09-17 14:20:28
GBP/SLL,29603.57,29603.82,29719.43,29593.78,29731.47,-115.86,2024-09-17 14:20:28
GBP/SOS,754.41,754.66,754.33,754.33,754.41,0.08,2024-09-17 14:20:28
GBP/SVC,11.501,11.526,11.549,11.26473,11.562,-0.048,2024-09-17 14:20:28
GBP/SZL,23.12887,23.18249,23.28614,23.04899,23.3623,-0.10365,2024-09-17 14:20:28
GBP/THB,43.917,43.942,43.868,43.85294,44.0621,0.049,2024-09-17 14:20:28
GBP/TND,3.98042,3.98835,3.99872,3.98047,4.00465,-0.0103664,2024-09-17 14:20:28
GBP/TRY,44.84241,44.87561,44.973,44.80255,46.08295,-0.12957,2024-09-17 14:20:28
GBP/TTD,8.9314,8.9339,8.9591,8.7844,9.00171,-0.0277,2024-09-17 14:20:28
GBP/TWD,42.03506,42.06531,42.16207,41.75853,42.21725,-0.11189,2024-09-17 14:20:28
GBP/TZS,3582.3,3582.55,3602.93,3581.12,3669.72477,-20.63,2024-09-17 14:20:28
GBP/UAH,54.5848,54.5898,54.7429,54.4092,54.792,-0.1581,2024-09-17 14:20:28
GBP/UGX,4876.85954,4900.75962,4920.77527,4850.26138,4922.71364,-20.01565,2024-09-17 14:20:28
GBP/USD,1.31555,1.31563,1.32149,1.3145,1.32305,-0.0059028,2024-09-17 14:20:28
GBP/UYU,53.946,53.971,53.907,53.16707,54.28292,0.039,2024-09-17 14:20:28
GBP/VND,32387.27924,32426.74384,32260.42,32264.74,32786.88525,146.59154,2024-09-17 14:20:28
GBP/XAF,776.2,776.45,778.6,775.82,778.99,-2.4,2024-09-17 14:20:28
GBP/XAG,0.04280822,0.04297379,0.04306632,0.04258944,0.0432339,-0.000175479331,2024-09-17 14:20:28
GBP/XAU,0.000511378164,0.000512400082,0.000512163892,0.000511195174,0.000514721021,-2.75279e-07,2024-09-17 14:20:28
GBP/XCD,3.53636,3.57412,3.5664,3.53411,3.57539,-0.01116163,2024-09-17 14:20:28
GBP/XPF,141.08965,142.07629,141.54,140.99598,141.8396,0.04296663,2024-09-17 14:20:28
GBP/YER,328.75,329.75,330.06,328.65,330.19,-1.31,2024-09-17 14:20:28
GBP/ZAR,23.17215,23.18337,23.26261,23.1377,23.35903,-0.08485,2024-09-17 14:20:28
GBP/ZMW,34.9762,35.0012,35.0867,34.81997,35.0881,-0.1105,2024-09-17 14:20:28
GHS/EUR,0.05764287,0.05765118,0.05752251,0.05712327,0.05766281,0.000128670115,2024-09-17 14:20:28
GHS/GBP,0.04821,0.04921,0.04795,0.04794,0.04825545,0.00026,2024-09-17 14:20:28
GHS/USD,0.06410256,0.06408038,0.06402049,0.06358506,0.06410256,8.2075e-05,2024-09-17 14:20:28
GHS/ZAR,1.12831,1.12959,1.12808,1.077,1.13267,0.00150363,2024-09-17 14:20:28
GMD/USD,0.01428571,0.01492537,0.01492537,0.01459854,0.01492537,-0.000326832854,2024-09-17 14:20:28
GNF/EUR,0.000103957668,0.000103984693,0.000103885311,0.000103775347,0.000104898773,9.9383e-08,2024-09-17 14:20:28
GNF/GBP,0.000087845441,0.00008784737,0.000087504911,0.00008676516,0.000087876397,3.42459e-07,2024-09-17 14:20:28
GNF/USD,0.00011626555,0.00011492932,0.00011626555,0.000114603624,0.000116503135,0,2024-09-17 14:20:28
GTQ/EUR,0.11629,0.11663,0.11641,0.11612,0.11888,0.000217241774,2024-09-17 14:20:28
GTQ/GBP,0.09825401,0.09826073,0.09804883,0.09772478,0.0985513,0.000208538263,2024-09-17 14:20:28
GTQ/USD,0.12945,0.1295,0.12939,0.12632,0.1295,0.000108915164,2024-09-17 14:20:28
GYD/EUR,0.00429941,0.00430404,0.00430219,0.00429277,0.00448531,1.851677e-06,2024-09-17 14:20:28
GYD/GBP,0.00363293,0.00363623,0.00362398,0.0034689,0.00363742,1.2255183e-05,2024-09-17 14:20:28
GYD/USD,0.00480561,0.00475987,0.00480816,0.00458168,0.00480816,-2.542e-06,2024-09-17 14:20:28
HKD/ARS,123.33552,123.33656,123.24816,123.08818,123.42765,0.08787802,2024-09-17 14:20:28
HKD/AUD,0.19005,0.19007,0.19004,0.18955,0.19038,2.25e-05,2024-09-17 14:20:28
HKD/BRL,0.70353,0.70445,0.70756,0.70359,0.71169,-0.00356859,2024-09-17 14:20:28
HKD/CAD,0.17449,0.17451,0.17436,0.17422,0.17475,0.00014726147,2024-09-17 14:20:28
HKD/CHF,0.10862,0.10863,0.10837,0.10816,0.10881,0.00025,2024-09-17 14:20:28
HKD/CNH,0.91219,0.91243,0.91018,0.90971,0.91251,0.00212887,2024-09-17 14:20:28
HKD/CNY,0.9097,0.9107,0.9096,0.9096,0.9107,0.0001,2024-09-17 14:20:28
HKD/DKK,0.86118,0.8613,0.85993,0.85847,0.86363,0.00130885,2024-09-17 14:20:28
HKD/EUR,0.1154,0.11545,0.11522,0.11509,0.11549,0.00020812906,2024-09-17 14:20:28
HKD/GBP,0.097534,0.097544,0.09705,0.09696,0.097609,0.000489,2024-09-17 14:20:28
HKD/IDR,1969.64292,1970.96458,1973.4,1958.39402,1976.08171,-3.09625,2024-09-17 14:20:28
HKD/INR,10.74072,10.75919,10.7581,10.73088,10.7676,-0.00814242,2024-09-17 14:20:28
HKD/JPY,18.21141,18.21357,18.0447,18.008,18.30496,0.16627,2024-09-17 14:20:28
HKD/KRW,169.85601,170.01641,168.5,168.38,170.06089,1.43621,2024-09-17 14:20:28
HKD/MXN,2.45165,2.45242,2.4695,2.4466,2.49159,-0.017465,2024-09-17 14:20:28
HKD/MYR,0.54646,0.54656,0.5519,0.54579,0.55193,-0.00544,2024-09-17 14:20:28
HKD/NZD,0.20756,0.2076,0.20668,0.20641,0.20778,0.0009,2024-09-17 14:20:28
HKD/PKR,35.6793,35.6843,35.6781,35.66156,36.37686,0.0012,2024-09-17 14:20:28
HKD/PLN,0.49327,0.4934,0.4926,0.49092,0.49445,0.000735,2024-09-17 14:20:28
HKD/SEK,1.3079,1.30838,1.3101,1.29182,1.31406,-0.00196212,2024-09-17 14:20:28
HKD/SGD,0.16632,0.16633,0.1663,0.1657,0.16644,2.7653283e-05,2024-09-17 14:20:28
HKD/THB,4.27941,4.2875,4.2593,4.2593,4.28628,0.02415511,2024-09-17 14:20:28
HKD/TWD,4.10029,4.10324,4.094,4.05979,4.1056,0.00776688,2024-09-17 14:20:28
HKD/USD,0.12833,0.12831,0.12832,0.12828,0.1284,1.82e-06,2024-09-17 14:20:28
HKD/XAG,0.00418173,0.00418438,0.00417581,0.00414062,0.0042039,7.239461e-06,2024-09-17 14:20:28
HKD/XAU,0.000049920277,0.000049927829,0.000049689614,0.000049628851,0.000050099698,2.34439e-07,2024-09-17 14:20:28
HKD/ZAR,2.25991,2.26098,2.2599,2.25765,2.33645,0.000548286608,2024-09-17 14:20:28
HNL/EUR,0.03624239,0.03627526,0.03624108,0.03620565,0.03687316,3.4181012e-05,2024-09-17 14:20:28
HNL/GBP,0.03062412,0.03064758,0.03052783,0.02997208,0.03065792,0.000119757325,2024-09-17 14:20:28
HNL/USD,0.04039392,0.04023141,0.04039392,0.03958553,0.04039392,0,2024-09-17 14:20:28
HRK/EUR,0.13222,0.13322,0.13219,0.132,0.13235,3e-05,2024-09-17 14:20:28
HRK/GBP,0.11674,0.11812,0.11804,0.1166,0.1185,8.3654063e-05,2024-09-17 14:20:28
HRK/USD,0.14264,0.14151,0.14154,0.14121,0.14264,0.00110638,2024-09-17 14:20:28
HTG/EUR,0.00671628,0.00671741,0.0067025,0.00669967,0.00685824,1.4902755e-05,2024-09-17 14:20:28
HTG/GBP,0.00576366,0.00576406,0.00564624,0.00564398,0.0057668,0.000117620601,2024-09-17 14:20:28
HTG/USD,0.00760977,0.00733084,0.00759994,0.00753092,0.00760977,9.8316e-06,2024-09-17 14:20:28
HUF/AUD,0.00417178,0.00417327,0.00418708,0.00416771,0.00419024,-1.4552217e-05,2024-09-17 14:20:28
HUF/CAD,0.00383103,0.00383244,0.00383892,0.00382617,0.00384586,-7.181304e-06,2024-09-17 14:20:28
HUF/CHF,0.00238417,0.00238686,0.00238,0.002374,0.00238946,5.517805e-06,2024-09-17 14:20:28
HUF/DKK,0.01889312,0.01891441,0.01894298,0.01885,0.01896454,-3.9218834e-05,2024-09-17 14:20:28
HUF/EUR,0.0025337,0.00253458,0.00253762,0.002483,0.00254007,-3.475715e-06,2024-09-17 14:20:28
HUF/GBP,0.00214101,0.00214179,0.002131,0.002129,0.00214367,1.0396405e-05,2024-09-17 14:20:28
HUF/JPY,0.39956,0.40012,0.39565,0.3952,0.40022,0.00392,2024-09-17 14:20:28
HUF/NZD,0.0045562,0.00455799,0.00455498,0.0045438,0.00456725,2.117262e-06,2024-09-17 14:20:28
HUF/PLN,0.01081698,0.0108381,0.01085223,0.01079225,0.01086449,-2.4688568e-05,2024-09-17 14:20:28
HUF/USD,0.00281746,0.00281587,0.00282398,0.00281427,0.00283102,-6.4453e-06,2024-09-17 14:20:28
HUF/ZAR,0.04961996,0.04963555,0.04966893,0.04960578,0.04987424,-4.1175585e-05,2024-09-17 14:20:28
IDR/AUD,0.000096539815,0.00009654861,0.0000957,0.0000957,0.000096674284,8.44213e-07,2024-09-17 14:20:28
IDR/CAD,0.000088639615,0.000088652516,0.000088242561,0.000087663,0.000088885012,4.03504e-07,2024-09-17 14:20:28
IDR/CHF,0.000055180603,0.000055186467,0.000054868781,0.0000544,0.000055267245,3.14753e-07,2024-09-17 14:20:28
IDR/CNH,0.000463413504,0.000463843406,0.000461063212,0.000461063212,0.000463864923,2.780195e-06,2024-09-17 14:20:28
IDR/CNY,0.000461900157,0.000462030407,0.000460723336,0.000458377,0.000463504282,1.241946e-06,2024-09-17 14:20:28
IDR/EUR,0.000058567597,0.000058606896,0.0000583,0.000058237,0.000058696362,2.87247e-07,2024-09-17 14:20:28
IDR/GBP,0.000049489915,0.000049523124,0.00004911,0.00004911,0.000049541638,3.9652e-07,2024-09-17 14:20:28
IDR/HKD,0.000507880849,0.000508115398,0.00050559,0.000503796,0.000509176733,2.408124e-06,2024-09-17 14:20:28
IDR/INR,0.00545608,0.00545669,0.00545852,0.00544,0.00549149,-2.131228e-06,2024-09-17 14:20:28
IDR/JPY,0.00925173,0.00925243,0.00911,0.00910476,0.00925692,0.000142081623,2024-09-17 14:20:28
IDR/KRW,0.08620682,0.08628822,0.085523,0.085523,0.08633047,0.000724521174,2024-09-17 14:20:28
IDR/MYR,0.0002777,0.0002778,0.00027929002,0.0002777,0.000280213695,-1.59002e-06,2024-09-17 14:20:28
IDR/NZD,0.000105341446,0.000105364714,0.0001043,0.0001042,0.000105518446,1.05308e-06,2024-09-17 14:20:28
IDR/SGD,0.000084477542,0.000084512724,0.000084136989,0.000083897,0.000084562112,3.58144e-07,2024-09-17 14:20:28
IDR/THB,0.0021767,0.0021777,0.0021597,0.00215216,0.00217808,1.7e-05,2024-09-17 14:20:28
IDR/TWD,0.00208101,0.00208251,0.002067,0.00205571,0.0020846,1.4758019e-05,2024-09-17 14:20:28
IDR/USD,0.000065103319,0.000065147004,0.000064930849,0.000064591,0.0000653424,1.94313e-07,2024-09-17 14:20:28
IDR/ZAR,0.00114806,0.00114864,0.0011433,0.00114294,0.00115292,5.052293e-06,2024-09-17 14:20:28
ILS/AED,0.97065,0.97133,0.93494,0.93494,0.98221,0.03605128,2024-09-17 14:20:28
ILS/AUD,0.39142,0.39169,0.39601,0.38966,0.39683,-0.00445391,2024-09-17 14:20:28
ILS/CAD,0.35947,0.35972,0.36317,0.35819,0.36376,-0.00358073,2024-09-17 14:20:28
ILS/CHF,0.22372,0.22388,0.22582,0.22251,0.22604,-0.00202115,2024-09-17 14:20:28
ILS/EUR,0.23746,0.23846,0.23953,0.22885,0.24011,-0.00207,2024-09-17 14:20:28
ILS/GBP,0.20084,0.20098,0.20169,0.19936,0.20332,-0.000776377749,2024-09-17 14:20:28
ILS/JOD,0.18726,0.18739,0.18041,0.18041,0.18952,0.00691878,2024-09-17 14:20:28
ILS/JPY,37.50856,37.53484,37.75009,37.21791,37.89314,-0.2284,2024-09-17 14:20:28
ILS/NOK,2.80231,2.80406,2.82897,2.79089,2.83259,-0.02578534,2024-09-17 14:20:28
ILS/PLN,1.01644,1.01747,1.02677,0.97866,1.02923,-0.00929788,2024-09-17 14:20:28
ILS/SEK,2.69272,2.69378,2.75862,2.68277,2.76319,-0.06537061,2024-09-17 14:20:28
ILS/USD,0.26352,0.26421,0.26769,0.25455,0.2682,-0.00347968,2024-09-17 14:20:28
ILS/ZAR,4.6567,4.66024,4.70176,4.64553,4.71735,-0.04328866,2024-09-17 14:20:28
INR/AED,0.043807,0.043907,0.043759,0.043758,0.04398311,4.8e-05,2024-09-17 14:20:28
INR/AUD,0.01767746,0.01767907,0.01762,0.01759,0.01769581,5.8262737e-05,2024-09-17 14:20:28
INR/CAD,0.01623085,0.01623321,0.01615,0.01615,0.01625646,8.2028775e-05,2024-09-17 14:20:28
INR/CHF,0.01010469,0.01010577,0.01003,0.01001,0.01011938,7.5229249e-05,2024-09-17 14:20:28
INR/CNH,0.08484859,0.08492064,0.08467616,0.08461311,0.08492425,0.000244485619,2024-09-17 14:20:28
INR/CNY,0.0842,0.0852,0.0841,0.0841,0.08474224,0.0001,2024-09-17 14:20:28
INR/DKK,0.08011373,0.08012262,0.07998912,0.07990599,0.0801661,0.000129052781,2024-09-17 14:20:28
INR/EUR,0.01072846,0.01074691,0.010712,0.01069988,0.01074162,2.5686437e-05,2024-09-17 14:20:28
INR/GBP,0.00907263,0.00907364,0.009024,0.009019,0.00907918,4.9135943e-05,2024-09-17 14:20:28
INR/HKD,0.09300333,0.09304628,0.0927,0.0926,0.0931098,0.000324804037,2024-09-17 14:20:28
INR/IDR,183.26139,183.28173,183.2,182.1,183.82353,0.07155672,2024-09-17 14:20:28
INR/JPY,1.69409,1.69422,1.6785,1.6708,1.69604,0.01565356,2024-09-17 14:20:28
INR/KRW,15.79926,15.81418,15.703,15.65662,15.818,0.10372,2024-09-17 14:20:28
INR/MYR,0.05083884,0.0508647,0.05131626,0.0503,0.05133772,-0.000451562225,2024-09-17 14:20:28
INR/NOK,0.12666,0.12667,0.12611,0.12604,0.1268,0.000556062425,2024-09-17 14:20:28
INR/NZD,0.01930609,0.01931036,0.0187,0.0187,0.01932104,0.00060822298,2024-09-17 14:20:28
INR/PKR,3.3177,3.3227,3.314,3.3134,3.32061,0.0037,2024-09-17 14:20:28
INR/SEK,0.12167,0.12172,0.12141,0.12001,0.12186,0.000277818577,2024-09-17 14:20:28
INR/SGD,0.01545955,0.01548614,0.015403,0.015378,0.01547939,6.9845091e-05,2024-09-17 14:20:28
INR/THB,0.39808,0.39883,0.39683,0.3957,0.39882,0.00162838,2024-09-17 14:20:28
INR/TWD,0.38139,0.38166,0.38066,0.37712,0.38213,0.000864698623,2024-09-17 14:20:28
INR/USD,0.01193493,0.01193625,0.01193033,0.01191692,0.01195329,5.26144e-06,2024-09-17 14:20:28
INR/XAG,0.000388360072,0.000389916753,0.000388935561,0.000385314879,0.000391677634,2.01294e-07,2024-09-17 14:20:28
INR/XAU,0.00000463973,0.000004649018,0.000004625157,0.000004615569,0.000004664125,1.9213e-08,2024-09-17 14:20:28
INR/ZAR,0.21025,0.21036,0.20983,0.20967,0.21097,0.000476453345,2024-09-17 14:20:28
IQD/EUR,0.000686483147,0.00068695473,0.000686200508,0.000685588921,0.000699986,7.54222e-07,2024-09-17 14:20:28
IQD/GBP,0.000579273591,0.000580956254,0.000578703704,0.000566179632,0.000581158831,2.25255e-06,2024-09-17 14:20:28
IQD/USD,0.00076394196,0.00076277653,0.00076394196,0.000747850329,0.000764526,0,2024-09-17 14:20:28
ISK/CAD,0.00994056,0.0099455,0.00994688,0.00992743,0.00994886,-1.384974e-06,2024-09-17 14:20:28
ISK/CHF,0.006165,0.006195,0.006167,0.00607743,0.0061885,1.3e-05,2024-09-17 14:20:28
ISK/DKK,0.049054,0.049104,0.049051,0.04890043,0.04964711,3e-06,2024-09-17 14:20:28
ISK/EUR,0.006565,0.00659,0.006565,0.006551,0.00665336,0,2024-09-17 14:20:28
ISK/GBP,0.00553602,0.00556031,0.0055512,0.005522,0.00556694,-3.061314e-06,2024-09-17 14:20:28
ISK/JPY,1.0353,1.04069,1.0395,1.02987,1.04102,0.00118998,2024-09-17 14:20:28
ISK/NOK,0.0773874,0.07753741,0.07757952,0.07742335,0.07765784,-4.2107206e-05,2024-09-17 14:20:28
ISK/SEK,0.07445462,0.07459347,0.07459347,0.07438816,0.07463244,0,2024-09-17 14:20:28
ISK/USD,0.00729767,0.00732977,0.00732977,0.0071945,0.00732977,0,2024-09-17 14:20:28
JMD/EUR,0.00569995,0.00570077,0.00571158,0.00569295,0.00577968,-1.0810042e-05,2024-09-17 14:20:28
JMD/GBP,0.0048113,0.0048213,0.0048062,0.00476937,0.00482156,5.1e-06,2024-09-17 14:20:28
JMD/USD,0.00630451,0.00637105,0.00637186,0.00629646,0.00638325,-8.11909e-07,2024-09-17 14:20:28
JOD/AED,5.1804,5.18675,5.17977,5.17503,5.18779,0.00380569,2024-09-17 14:20:28
JOD/EUR,1.2644,1.2744,1.2661,1.2634,1.28205,-0.0017,2024-09-17 14:20:28
JOD/GBP,1.07112,1.074,1.07227,1.06772,1.07434,0.00172743,2024-09-17 14:20:28
JOD/ILS,5.33647,5.34021,5.03565,5.03565,5.34991,0.30269,2024-09-17 14:20:28
JOD/USD,1.41283,1.40984,1.41603,1.40627,1.41603,-0.0032009,2024-09-17 14:20:28
JPY/AED,0.02538,0.02638,0.02561,0.02537,0.02615102,-0.00023,2024-09-17 14:20:28
JPY/ARS,6.77198,6.77204,6.94444,6.76791,6.94444,-0.17243,2024-09-17 14:20:28
JPY/AUD,0.01043493,0.01043634,0.01053763,0.010398,0.01055977,-0.000101830912,2024-09-17 14:20:28
JPY/BDT,0.84529,0.84579,0.85282,0.84486,0.86132,-0.00753,2024-09-17 14:20:28
JPY/BRL,0.03864536,0.0386665,0.0391,0.03853,0.03942746,-0.000444070113,2024-09-17 14:20:28
JPY/CAD,0.009576,0.009586,0.009656,0.009571,0.00968296,-7.5e-05,2024-09-17 14:20:28
JPY/CHF,0.00596413,0.00596491,0.00600918,0.005952,0.00601511,-4.4303236e-05,2024-09-17 14:20:28
JPY/CLP,6.5481,6.55514,6.561,6.50684,6.58571,-0.00938032,2024-09-17 14:20:28
JPY/CNH,0.05009543,0.0501012,0.050417,0.050016,0.05059116,-0.000318682051,2024-09-17 14:20:28
JPY/CNY,0.04997041,0.0499845,0.05048465,0.04991,0.05060729,-0.000507198356,2024-09-17 14:20:28
JPY/CZK,0.15897,0.15919,0.1604,0.1588,0.16131,-0.00132143,2024-09-17 14:20:28
JPY/DKK,0.04709,0.04749,0.047643,0.047063,0.047806,-0.000353,2024-09-17 14:20:28
JPY/EGP,0.34082,0.34113,0.34402,0.34063,0.34523,-0.00304494,2024-09-17 14:20:28
JPY/EUR,0.006334,0.00634,0.0063876,0.00633,0.00640719,-5.05997e-05,2024-09-17 14:20:28
JPY/GBP,0.005335,0.005375,0.005376,0.005322,0.00539721,-2.1e-05,2024-09-17 14:20:28
JPY/HKD,0.05490412,0.05491063,0.05541793,0.05463,0.05552943,-0.000505977438,2024-09-17 14:20:28
JPY/HUF,2.49925,2.50275,2.52749,2.49866,2.53036,-0.02479602,2024-09-17 14:20:28
JPY/IDR,108.14015,108.21272,109.42,107.87839,109.5376,-1.24356,2024-09-17 14:20:28
JPY/ILS,0.02664191,0.02666058,0.02649,0.02639,0.02684996,0.000161248811,2024-09-17 14:20:28
JPY/INR,0.58973,0.59074,0.59577,0.58954,0.59852,-0.00553271,2024-09-17 14:20:28
JPY/ISK,0.9609,0.9659,0.962,0.9606,0.971,-0.0011,2024-09-17 14:20:28
JPY/KRW,9.32624,9.33504,9.36917,9.269,9.40716,-0.03853395,2024-09-17 14:20:28
JPY/MXN,0.13452,0.13473,0.13759,0.1344,0.13839,-0.00296259,2024-09-17 14:20:28
JPY/MYR,0.02996,0.03006,0.03053,0.02995,0.03058793,-0.00057,2024-09-17 14:20:28
